node_key,label,node_type,source_type,example_mention,canonicalization_source,mention_count,source
EVENT_CLUSTER:191,Request for embassy reduction | Argentina intends to ask the USSR to reduce its embassy size. | PolicyAction,EventCluster,Event,,,1.0,
EVENT_CLUSTER:192,Liquidation of assets | Deputy Ruler of Kuwait is liquidating assets in Syria due to instability. | EconomicAction,EventCluster,Event,,,1.0,
EVENT_CLUSTER:193,"Negotiation for improved relations | Negotiations for improved West German relations with Poland, involving Berthold Beitz and Polish officials. | Negotiation |",EventCluster,Event,,,1.0,
EVENT_CLUSTER:194,"Withdrawal from IMF | Egypt drew $27,000,000 from the International Monetary Fund to alleviate foreign exchange issues. | EconomicAction | 1961-01-01",EventCluster,Event,,,1.0,
EVENT_CLUSTER:195,Communication from Libyan Prime Minister | Libyan Prime Minister informed the US ambassador about French military overflights. | Communication | 1961-01-09,EventCluster,Event,,,1.0,
EVENT_CLUSTER:196,Overflights by French military | French military conducts overflights to monitor potential arms build-up by Algerian rebels. | MilitaryAction,EventCluster,Event,,,1.0,
EVENT_CLUSTER:197,Potential diplomatic actions by Tripoli | Tripoli may break relations and invoke mutual defense treaty with the UK. | PolicyAction,EventCluster,Event,,,1.0,
EVENT_CLUSTER:198,Meeting in Cairo | Meeting of representatives from states supporting Lumumba. | Meeting,EventCluster,Event,,,1.0,
EVENT_CLUSTER:199,Pressure on Nkrumah | Morocco's troop withdrawal puts pressure on Ghana's President Nkrumah regarding troop withdrawal. | Communication,EventCluster,Event,,,1.0,
EVENT_CLUSTER:200,"Address to UAR National Assembly | President Nasir addressed the assembly, attacking Western policies in Africa. | Speech | 1961-01-23",EventCluster,Event,,,1.0,
EVENT_CLUSTER:201,Agreement on interzonal trade | An agreement allowing West-East German interzonal trade to continue. | Negotiation | 1960-12-29,EventCluster,Event,,,1.0,
EVENT_CLUSTER:202,Military coup in El Salvador | Successful military coup occurs in El Salvador | Violence,EventCluster,Event,,,6.0,
EVENT_CLUSTER:203,Demands on governing junta | Military leaders demanded the junta curtail Communist and pro-Castro activity. | PolicyAction | 1961-01-16,EventCluster,Event,,,1.0,
EVENT_CLUSTER:204,Agitation among tin miners | Agitation led by Communists and extreme leftists threatens cooperation on tin mines. | Demonstration | 1961-01-25,EventCluster,Event,,,1.0,
EVENT_CLUSTER:205,Soviet response delay | USSR intends to delay its reply to the British proposal regarding the ICC. | Communication | 1961-01-30,EventCluster,Event,,,2.0,
EVENT_CLUSTER:206,Statement by Quinim Pholsena | Quinim claimed the Laotian King is a prisoner of pro-US reactionaries. | Speech | 1961-01-24,EventCluster,Event,,,1.0,
EVENT_CLUSTER:207,Capture of Muong Kassy | Muong Kassy is reported to have been taken by government forces. | MilitaryAction | 1961-01-26,EventCluster,Event,,,6.0,
EVENT_CLUSTER:208,Fighting in Xieng Khouang Province | Ongoing fighting as government forces attempt to retain control of the Tha Thom airstrip. | Violence | 1961-01-25,EventCluster,Event,,,1.0,
EVENT_CLUSTER:209,UN Battalion Withdrawal | The UN is scheduled to withdraw its battalion from the Congo. | PolicyAction | 1 February,EventCluster,Event,,,1.0,
EVENT_CLUSTER:210,Pressure on Ghana | Increased pressure on Ghanaian President Nkrumah to withdraw troops. | Communication | January 1961,EventCluster,Event,,,1.0,
EVENT_CLUSTER:211,Diplomatic Efforts | Ako Adjei and others urged Sudan to allow overflights by UAR aircraft. | Communication | January 1961,EventCluster,Event,,,1.0,
EVENT_CLUSTER:212,Strike Settlement | The Bolivian government settled a strike that impeded initial survey of the mines. | Other | 1961-01-17,EventCluster,Event,,,1.0,
EVENT_CLUSTER:213,Soviet Aid Announcement | President Paz announced Soviet offers of aid for hydroelectric power and lead mining. | Communication | 1961-01-21,EventCluster,Event,,,1.0,
EVENT_CLUSTER:214,Khrushchev's tour of agricultural areas | Khrushchev begins a tour of critical agricultural areas in the USSR | Travel | 1961-01-24,EventCluster,Event,,,2.0,
EVENT_CLUSTER:215,Resignation of General Challe | General Challe resigns in protest over De Gaulle's Algerian policy | Other,EventCluster,Event,,,2.0,
EVENT_CLUSTER:216,Transfer of Soviet naval ships | Transfer of two SO-1-class submarine chasers from the USSR to Communist China. | MilitaryAction | 1961-01-01,EventCluster,Event,,,1.0,
EVENT_CLUSTER:217,"Food purchase negotiations | Negotiations for China to boost wheat purchases from 300,000 tons to one million tons. | Negotiation",EventCluster,Event,,,1.0,
EVENT_CLUSTER:218,"Agreement with Burma | Agreement for the purchase of 350,000 tons of rice by China. | Other | 1961",EventCluster,Event,,,1.0,
EVENT_CLUSTER:219,Transport of Soviet AN-12 | A Soviet AN-12 heavy transport may be en route to North Vietnam. | Other,EventCluster,Event,,,3.0,
EVENT_CLUSTER:220,Tananarive conference | Conference of Congolese leaders attended by Kasavubu. | Meeting,EventCluster,Event,,,6.0,
EVENT_CLUSTER:221,Coup | A coup led by army officers resulting in the takeover of the regime | Other | October 1960,EventCluster,Event,,,2.0,
EVENT_CLUSTER:222,General strike protest | Civilians gathered to protest the army seizure of power | Demonstration,EventCluster,Event,,,1.0,
EVENT_CLUSTER:223,Support for Communist forces | Sino-Soviet bloc support for Communist forces in Laos continues | PolicyAction,EventCluster,Event,,,1.0,
EVENT_CLUSTER:224,Political and military activity success | Pro-Lumumba regime in Stanleyville meeting with success in political and military activity | Other,EventCluster,Event,,,1.0,
EVENT_CLUSTER:225,Soviet industrial production report | Release of the official report of plan fulfillment in 1960 by the USSR's Central Statistical Board | Other | 1961-01-25,EventCluster,Event,,,1.0,
EVENT_CLUSTER:226,Transfer of Soviet subchasers | Soviet subchasers possibly transferred to Communist China | MilitaryAction,EventCluster,Event,,,1.0,
EVENT_CLUSTER:227,Military Maneuvering | Challe played a key role in the military maneuvering that brought De Gaulle to power. | Other | 1958,EventCluster,Event,,,1.0,
EVENT_CLUSTER:228,Algiers Insurrection | An insurrection in Algiers that Challe failed to nip in the bud. | Other | January 1960,EventCluster,Event,,,1.0,
EVENT_CLUSTER:229,"Mob gathering against military coup | A mob of approximately 1,500 gathered to protest the military coup | Demonstration | 1961-01-25",EventCluster,Event,,,1.0,
EVENT_CLUSTER:230,Souvanna Phouma's potential relocation | Souvanna Phouma is reportedly under pressure to leave Phnom Penh for Communist-controlled territory in northern Laos. |,EventCluster,Event,,,1.0,
EVENT_CLUSTER:231,Withdrawal of irregulars into Laos | Chinese Nationalist irregulars may withdraw into Laos due to military pressure. | Travel,EventCluster,Event,,,8.0,
EVENT_CLUSTER:232,Evacuation efforts in Congo | Efforts to evacuate Europeans from the eastern Congo. | Other,EventCluster,Event,,,1.0,
EVENT_CLUSTER:233,Negotiations between France and Algeria | French foreign minister believes Paris is on the verge of agreeing to negotiate with Algerian rebels. | Negotiation,EventCluster,Event,,,1.0,
EVENT_CLUSTER:234,Economic policy change in East Germany | Ulbricht regime adopts policies to reduce dependence on imports from the West. | PolicyAction,EventCluster,Event,,,1.0,
EVENT_CLUSTER:235,Burmese Air Force bombing | The Burmese Air Force bombed the airfield used by the irregulars. | MilitaryAction | 17 January 1961,EventCluster,Event,,,1.0,
EVENT_CLUSTER:236,Formation of a broad united front | North Vietnamese leaders urged the formation of a united front in South Vietnam. | Communication,EventCluster,Event,,,1.0,
EVENT_CLUSTER:237,Negotiations on Algeria's future | Preliminary secret contacts between France and the rebel Algerian provisional government may lead to high-level negotiations.,EventCluster,Event,,,1.0,
EVENT_CLUSTER:238,Military reinforcement in Salvador | Army and police units concentrated in the capital following the overthrow of the government. | MilitaryAction | 1961-01-25,EventCluster,Event,,,1.0,
EVENT_CLUSTER:239,French military action | French military forces fired across the Tunisian border in response to artillery barrage from rebel forces. | MilitaryAction | 1961-01-,EventCluster,Event,,,1.0,
EVENT_CLUSTER:240,Coup Announcement | Colonel Portillo addressed the nation regarding the coup against Osorio and Communists | Other | 1961-01-25,EventCluster,Event,,,1.0,
EVENT_CLUSTER:241,Exile of Osorio | Former President Osorio was announced to be exiled | Other | 1961-01-26,EventCluster,Event,,,1.0,
EVENT_CLUSTER:242,Contact with Communist forces | Government forces made contact with elements of the Communist forces controlling the junction. | MilitaryAction | 1961-01-28,EventCluster,Event,,,1.0,
EVENT_CLUSTER:243,Invasion of northern Kasai Province | Pro-Lumumba forces are invading northern Kasai Province. | MilitaryAction,EventCluster,Event,,,2.0,
EVENT_CLUSTER:244,Arms deal signed | Soviet-Indonesian arms deal signed for military equipment delivery. | PolicyAction | 1961-01-06,EventCluster,Event,,,1.0,
EVENT_CLUSTER:245,Public attack on Moscow | Albania publicly attacks Moscow’s foreign policies in an editorial. | Speech | 1961-01-20,EventCluster,Event,,,1.0,
EVENT_CLUSTER:246,King Saud's Political Maneuvering | King Saud attempts to bolster his position and avoid opposition from Nasir. | PolicyAction,EventCluster,Event,,,2.0,
EVENT_CLUSTER:247,Greece's EEC Negotiations | Greece's association with the EEC hinges on the outcome of the meeting. | Negotiation | 30 January,EventCluster,Event,,,2.0,
EVENT_CLUSTER:248,Meeting on oil export markets | A meeting where the Venezuelan Government attempted to reach an agreement with major oil exporting nations. | Meeting | 1961-01-,EventCluster,Event,,,1.0,
EVENT_CLUSTER:249,Government forces probing Communist defenses | Government forces began probing the Communist defenses around a key position. | MilitaryAction | 1961-01-28,EventCluster,Event,,,1.0,
EVENT_CLUSTER:250,King Savang receives Indian chairman | King Savang was prepared to receive the Indian chairman of the International Control Commission. | Meeting | 1961-01-26,EventCluster,Event,,,1.0,
EVENT_CLUSTER:251,"Soviet AN-12 arrival | Two Soviet AN-12s arrived in Canton, with one continuing to Haiphong and returning. | Travel | 1961-01-28",EventCluster,Event,,,2.0,
EVENT_CLUSTER:252,Military Supply Operation | Belgian military officials purchasing munitions for shipment to Tshombe’s regime. | EconomicAction,EventCluster,Event,,,1.0,
EVENT_CLUSTER:253,Economic Decline in Leopoldville | A marked upswing in retail prices and economic activity slowdown observed in Leopoldville. | EconomicAction | 1961-01-01,EventCluster,Event,,,1.0,
EVENT_CLUSTER:254,Soviet arms delivery to Indonesia | Soviet Union agreed to supply arms to Djakarta. | EconomicAction,EventCluster,Event,,,6.0,
EVENT_CLUSTER:255,Visit to the Soviet Union | Visit by General Nasution and Air Marshal Suryadarma to Moscow. | Travel | January 1961,EventCluster,Event,,,1.0,
EVENT_CLUSTER:256,Albanian Party Editorial | Editorial by Hoxha criticizing bloc policies. | Communication | 1961-01-20,EventCluster,Event,,,1.0,
EVENT_CLUSTER:257,Albanian delegation visit to Peiping | High-level eight-man Albanian delegation visiting Peiping to renegotiate trade and aid agreements. | Travel,EventCluster,Event,,,1.0,
EVENT_CLUSTER:258,Saud's withdrawal from leadership | Saud withdrew from active leadership after a bribery attempt was exposed. | Other | 1958-03,EventCluster,Event,,,1.0,
EVENT_CLUSTER:259,Conference proposal to Bourguiba | Iraqi Premier Qasim and Jordanian King Husayn proposed that Tunisia attend a conference. | Other | 1961-01-30,EventCluster,Event,,,1.0,
EVENT_CLUSTER:260,Meeting of Tunisian diplomats | Mokaddem is slated to chair a meeting of Tunisian diplomats. | Meeting | 1961-01-28,EventCluster,Event,,,1.0,
EVENT_CLUSTER:261,Santa Maria incident | Incident that nationalists hoped to capitalize on. | Other,EventCluster,Event,,,6.0,
EVENT_CLUSTER:262,Coordination of Antiregime Plans | Galvao and Delgado coordinating plans among Portuguese exiles. | Other | unknown,EventCluster,Event,,,1.0,
EVENT_CLUSTER:263,Presidential election campaign | Delgado enjoyed considerable support during the campaign. | Other | 1958,EventCluster,Event,,,1.0,
EVENT_CLUSTER:264,National Assembly elections | Upcoming elections where factions may offer their own candidates. | Other | October,EventCluster,Event,,,1.0,
EVENT_CLUSTER:265,Pneumonia attack | Salazar incurred a mild attack of pneumonia. | Other | early January 1961,EventCluster,Event,,,1.0,
EVENT_CLUSTER:266,Souvanna Phouma's planned departure | Souvanna Phouma plans to leave for Xieng Khouang to head an opposition government. | Travel,EventCluster,Event,,,1.0,
EVENT_CLUSTER:267,Hammarskjold's request for troops | Hammarskjold requests troops to replace those being withdrawn from Congo. | Communication,EventCluster,Event,,,1.0,
EVENT_CLUSTER:268,Nehru's communication with Hammarskjold | Nehru informs Hammarskjold of his distress over the situation in Congo. | Communication,EventCluster,Event,,,1.0,
EVENT_CLUSTER:269,Political conference speech | President Kasavubu's opening speech at a political conference. | Speech | 1961-01-30,EventCluster,Event,,,1.0,
EVENT_CLUSTER:270,Political alliance formation | Alliance formed by Christian Democrats and Socialists in Milan. | PolicyAction | 1961-01-30,EventCluster,Event,,,1.0,
EVENT_CLUSTER:271,Souvanna's proposed return to Laos | Souvanna Phouma agreed to a proposal to return to Laos to lead an opposition government. | Negotiation | 1961-01-30,EventCluster,Event,,,1.0,
EVENT_CLUSTER:272,Visit to Phnom Penh | Phoumi Vongvichit visited Phnom Penh for political arrangements. | Travel,EventCluster,Event,,,4.0,
EVENT_CLUSTER:273,Expanded session of the Peace and Neutrality Committee | An expanded session of the committee was held with various participants. | Meeting | 1961-01-28,EventCluster,Event,,,1.0,
EVENT_CLUSTER:274,Postponement of ICC meeting | The Polish delegation engineered a postponement of a meeting of the ICC for Vietnam. | Meeting | 1961-01-27,EventCluster,Event,,,1.0,
EVENT_CLUSTER:275,Irregular forces entering Laos | Chinese Nationalist irregular forces entered Laos at three points. | MilitaryAction,EventCluster,Event,,,1.0,
EVENT_CLUSTER:276,Flight of military air transports | Chinese Communist military air transports flew from Kunming to an airfield in southern Yunnan Province. | MilitaryAction | 1,EventCluster,Event,,,1.0,
EVENT_CLUSTER:277,Convoy of reinforcements | A 20-truck convoy of reinforcements for the enemy position at Phou Khoun. | MilitaryAction,EventCluster,Event,,,1.0,
EVENT_CLUSTER:278,Communication regarding troop replacements | The Sudanese foreign minister communicated concerns about troop withdrawals in the Congo. | Communication | 1961-01,EventCluster,Event,,,1.0,
