community_id,community_key,narrative_id,narrative_key,community_label,community_size,community_top_labels,narrative_label,num_communities,narrative_summary
1304,COMMUNITY:1304,26,NARRATIVE:26,Political Dynamics of the Aramburu Era,17,ARAMBURU REGIME | Death of Vanoni | BUKICHI MIKI | CZECH BORDER GUARDS | EAST GERMAN COASTAL PATROL UNITS | PERONISTA ELEMENTS | Independence Day Celebration | Patrol Order,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1305,COMMUNITY:1305,26,NARRATIVE:26,Political Turmoil in Argentina's Leadership,27,ARAMBURU | Arrest of Rear Admiral Arturo Rial | PERONISTAS [INVESTIGATION / MONTERO] | ROBERT DALTON | Municipal Elections in Santa Fe Province | REAR ADMIRAL ARTURO RIAL | ARGENTINE | Demand for government turnover,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1306,COMMUNITY:1306,26,NARRATIVE:26,Political Dynamics in Argentina,18,ARGENTINA | US INTERNATIONAL EDUCATION SERVICE | PERONISTA NATIONALIST | Political settlement efforts for Cyprus | Rebellion in Argentina | Argentine revolt | Crisis in Argentina | USSR [ARGENTINA / URUGUAY] [25F7],Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1307,COMMUNITY:1307,26,NARRATIVE:26,Malayan Communist Activity and Diplomacy,5,HIGH COMMISSIONER TEMPLER | Increase in Communist subversive activity in Malaya | ARGENTINE AMBASSADOR | Stalin's interview with Argentine Ambassador | Troop rotation between Korea and South China,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1308,COMMUNITY:1308,26,NARRATIVE:26,Frondizi's Regime and Insurgent Dynamics,13,ARGENTINE PRESIDENT FRONDIZI | ARGENTINE REBEL COMMAND | ARGENTINE ARMY [WHITNEY / MACMILLAN] | MEXICAN AMBASSADOR | PINAR DEL RIO | Military pressure on Frondizi | Castro's trip to Pinar del Rio | Conversation between Macmillan and Whitney,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1309,COMMUNITY:1309,26,NARRATIVE:26,Peronist Political Turmoil in Argentina,26,PERON | LUCERO | Speech by Sukarno | Announcement of plot against Peron | Clashes with police | BRITISH EMBASSY [LUCERO / ARGENTINA] | Lucero's communique | FRENCH MILITARY ESTABLISHMENT,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1310,COMMUNITY:1310,26,NARRATIVE:26,Labor Movements Against Peronism,26,GENERAL CONFEDERATION OF LABOR [WILEM / JAROMIR] | Anti-Peron Revolution | Peron's address to the crowd | Peron's resignation offer | Direct discussions over Trieste | Predicted June revolt against Peron | Soviet air preparedness measures | FRANKFURT,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1311,COMMUNITY:1311,26,NARRATIVE:26,Labor Unrest in Western Europe,33,General Strike | Arrest of individuals | Request for amendment of WEU restrictions | Strikes in Asturias coal mines | Algerian plenary session | CUTCH | ASTURIAS | WEST GERMAN DEFENSE MINISTRY,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1312,COMMUNITY:1312,26,NARRATIVE:26,Tripartite Military Coordination in Argentina,6,Tripartite Discussions | FRENCH AND BRITISH COMMANDING GENERALS | US LEGATION [ARGENTINA / COMMANDING] | AUSTRIAN GOVERNMENT [ARGENTINA / COMMANDING] | Army Revolt | US MILITARY ATTACHE IN BUENOS AIRES,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1313,COMMUNITY:1313,26,NARRATIVE:26,Political Mobilization in Uttar Pradesh,6,Local Elections in Uttar Pradesh | Planned Student Disturbances | BARCELONA UNIVERSITY | MOSCOW [BARCELONA / UTTAR] | USSR [BARCELONA / UTTAR] | UTTAR PRADESH STATE,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1314,COMMUNITY:1314,26,NARRATIVE:26,Communist Leadership Gatherings and Unrest,5,Meeting of Communist leaders | Riotous outburst | BARILOCHE | PUERTO VARAS | RODOLFO GHIOLDI,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1315,COMMUNITY:1315,26,NARRATIVE:26,Political Discourse on Asylum and Labor,16,Discussion of Asylum | BORLENGHI | MONTEVIDEO | Expected Labor Demonstrations | Parliamentary General Elections | Saigon Explosions | DAVID BEN GURION | BATLLE BERRES,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1316,COMMUNITY:1316,26,NARRATIVE:26,International Trade and Cultural Diplomacy,7,Cultural delegation visit proposal | Invitation for Chinese Communist trade delegation | Meeting of UN's Economic Commission for Latin America | BRAZILIAN PRESIDENT QUADROS | ECUADOREAN PRESIDENT VELASCO | UNS ECONOMIC COMMISSION FOR LATIN AMERICA | US AMBASSADOR BERNBAUM,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1317,COMMUNITY:1317,26,NARRATIVE:26,Political Unrest in Buenos Aires,28,BUENOS AIRES | Demonstrations Planned | Preventive Arrests | State of Siege in Argentina | JUAN DUARTE | THOREZ | Emergency cabinet meeting | Expulsion from Peronista Party,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1318,COMMUNITY:1318,26,NARRATIVE:26,Bulgarian Government and Student Arrests,8,BULGARIAN GOVERNMENT [TRAYKOV / GASPAR] | Arrests of students | Deportations in Hungary | Emergency meeting | HUNGARIAN REGIME [STALIN / POLAND] | SANDOR GASPAR | BULGARIAN COMMUNIST LEADERS | SOVIET GOVERNMENT [BULGARIAN / TRAYKOV],Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1319,COMMUNITY:1319,26,NARRATIVE:26,Bulgarian Diplomatic Engagements,9,BULGARIAN MINISTER | Friendly gestures at receptions | Willingness to resume relations | US MINISTER RAVNDAL | FRENCH MINISTER BAUDIER | ISRAELI CHARGE IN SOFIA | BULGARIAN OFFICIALS | Cabinet Enlargement Attempt,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1320,COMMUNITY:1320,26,NARRATIVE:26,Uruguayan Government and International Relations,34,URUGUAY | UNU [URUGUAY / SYRIA] | USSR [URUGUAY / UNUSYRIA] | URUGUAYAN GOVERNMENT [NEUA / SAM] | RODRIGUEZ FABREGAT | Consideration of Countermeasures | Strained Uruguayan-Argentine Relations | Uruguayan Ambassador's Interview Request,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1321,COMMUNITY:1321,26,NARRATIVE:26,Rogelio's Communist Sabotage Network,2,COMMUNISTS [ROGELIO / PERONISTAS] | Sabotage Discovery,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1322,COMMUNITY:1322,26,NARRATIVE:26,Labor Movements in Argentina,6,COMMUNIST UNIONS [NICOLEAU / ARGENTINA] | PERONISTA UNIONS | THEODORE NICOLEAU | Heart Attack of Duvalier | Labor strikes in Argentina | Riots and unrest,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1323,COMMUNITY:1323,26,NARRATIVE:26,Arms Negotiations and Political Dynamics,5,Hussain hints at arms acceptance | Soviet offer to Argentina | CZECH ARMS [YPF / MATYAS] | HUNGARIAN WORKERS COMMUNIST PARTY | YPF [MATYAS / ARGENTINA],Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1324,COMMUNITY:1324,26,NARRATIVE:26,Labor Unrest and Political Opposition,5,attempt against Peron | nation-wide strike | ORGANIZED LABOR [DISSIDENT / PERON] | OPPOSITION GROUPS | DISSIDENT MILITARY ELEMENTS,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1325,COMMUNITY:1325,26,NARRATIVE:26,Labor Strikes in East Germany,6,VENEZUELAN PRESIDENT PEREZ | EAST GERMAN MINISTRY OF INTERIOR | NATIONALIST LABOR UNION | PARAGUAYAN COMMUNIST PARTY | GENERAL STRIKE IN CARACAS 10C27B49B0 | GENERAL STRIKE 760B244A29,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1326,COMMUNITY:1326,26,NARRATIVE:26,Military Strategies in Insurgency Conflicts,7,JUAN JOSE VALLE | RAUL TANCO | Cancellation of Army Leaves | Construction of Tactical Defensive Positions | Rebellion Planning | EGYPTIAN ARMY [YACOV / TANCO] | ISRAELI SYRIAN BORDER,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1327,COMMUNITY:1327,26,NARRATIVE:26,Soviet Diplomatic Engagements in Laos,6,EX PREMIER PINAY | Arrival of Soviet Ambassador | Crisis resolution | IKEDA GOVERNMENT [PRABANG / LUANG] | Loan request | USSR [PRABANG / LUANG] [B991],Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1328,COMMUNITY:1328,26,NARRATIVE:26,Argentine Government Leadership Changes,17,LONARDI | ISAAC ROJAS | Resignation of Lonardi | PEDRO ARAMBURU | NATIONAL CONSULTATIVE COUNCIL | Arrest of Peronistas | Rumored changes in Argentine government leadership | Rumored replacement of Brazilian war minister,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1329,COMMUNITY:1329,26,NARRATIVE:26,Diplomatic Tensions in Argentina,17,SOVIET DIPLOMATS | Decree Issued | Economic stabilization program in Argentina | Demonstrations planned | NATIONAL SECURITY COUNCIL [PERONISTAS / ARGENTINA] | PERONISTAS [ARGENTINA / FRONDIZI] | Riots leading to expulsion of diplomats | TREASURY DEPARTMENT [PERONISTAS / ARGENTINA],Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1330,COMMUNITY:1330,26,NARRATIVE:26,Political Unrest in East Germany,7,GYALO THONDUP | FRANZ ETZEL | USSR [GERMANY / KONRAD] | Adenauer's proposal | Counterrevolutionary plotting | Labor demonstrations | Visit of East German Leaders to USSR,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1331,COMMUNITY:1331,26,NARRATIVE:26,Geopolitical Dynamics in Cold War Contexts,17,MOSCOW [ARGENTINA / LAO] | WATCH COMMITTEE [SYRIA / ISRAEL] | USSR [KUWAIT / TYURA] | Party Presidium Meeting | Berlin Hostility Assessment | Defense Arrangements | Demands to Frondizi | French military report on Laos,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1332,COMMUNITY:1332,26,NARRATIVE:26,Political Dynamics in Argentina and US Relations,7,Argentine elections | Closing of USIS | Proposed Moscow trade conference | FRENCH PEACE MOVEMENT | US INFORMATION SERVICE | USSR [YVES / USIS] | YVES FARGE,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1333,COMMUNITY:1333,26,NARRATIVE:26,Political Turmoil in Mid-20th Century Governments,10,GAILLARD GOVERNMENT [VILLACOUBLAY / CZECHOSLOVAKIA] | KING HUSAYN OF JORDAN | USSR [STRIP / ARGENTINA] | Brazilian Government action against Communists | Fall of Gaillard government | Gaza Strip demonstrations | Inauguration of Argentine President | Naval units off Sumatra,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1334,COMMUNITY:1334,26,NARRATIVE:26,Historical Labor Movements and Politics,7,Discussion of increased bloc assistance | Government's relinquishment of control | GENERAL CONFEDERATION OF LABOR [PARISHAD / SHUMSHERE] | GORKHA PARISHAD | PERONISTAS [PARISHAD / SHUMSHERE] | PRAJA PARISHAD | WAR SECRETARY FRAGA,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1335,COMMUNITY:1335,26,NARRATIVE:26,South African and Indochinese Political Dynamics,7,PRIME MINISTER MALAN | GENERAL DE LATTRE DE TASSIGNY | LA PRENSA | Atomic energy announcement | Pursuit planes over Tirana | Reinforcements for Indochina | SOUTH AFRICAN REPUBLIC,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1336,COMMUNITY:1336,26,NARRATIVE:26,Political Maneuvering in Greece and Indonesia,6,Greek King Considers Parliament Dissolution | INDONESIAN DELEGATION [SOUPHANNOUVONG / GIAP] | Egypt attempts to purchase ammunition | GREEK PARLIAMENT | Indonesian delegation offers rubber to USSR | USSR [ARGENTINA / EGYPT],Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1337,COMMUNITY:1337,26,NARRATIVE:26,International Humanitarian Responses and Solidarity,3,JAPAN RED CROSS | Demonstrations of support for Fidel Castro | Naval crisis in Argentina,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1338,COMMUNITY:1338,26,NARRATIVE:26,International Diplomatic Campaigns and Elections,6,Closure of USIS in Poland | Diplomatic Campaign by Pakistan | Election Issue in Argentina | NEW ZEALAND GOVERNMENT | POLISH GOVERNMENT [USIS / ARGENTINA] | VIET MINH [USIS / ARGENTINA],Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1339,COMMUNITY:1339,26,NARRATIVE:26,Rebel Troop Concentration in Rosario,2,Concentration of rebel troops | ROSARIO CONSTITUCION AREA,Political and Labor Dynamics in South America,48,Explores the interplay of political maneuvering and labor unrest across South American nations.
1340,COMMUNITY:1340,27,NARRATIVE:27,Labor Unrest in Central America,9,UNITED FRUIT COMPANY | Strike | PELLECER | 3 700 WORKERS | Labor disturbances in Honduras | GUATEMALAN ARMY [PELLECER / FRUIT] | Court order for auction | Suspension of workers,Political Leadership and Turmoil in Central America,31,This narrative explores the complexities of political leadership and instability in Central America during the mid-20th century.
1341,COMMUNITY:1341,27,NARRATIVE:27,Honduran Political Dynamics,41,NATIONALIST PARTY [9106] | CARIAS | GALVEZ | REFORMIST PARTY | HONDURAN LIBERAL PARTY | Honduran election | Israeli statement on Jordan | USSR offer to Iran,Political Leadership and Turmoil in Central America,31,This narrative explores the complexities of political leadership and instability in Central America during the mid-20th century.
