alias,canonical_label,notes,source,review_status,final_score
EGYPTIAN,EGYPTIAN REGIME,lexical_context_similarity,stage_a1_auto,accept_openai,0.6437
MAJOR ERNESTO GUEVARA,ERNESTO GUEVARA,lexical_context_similarity,stage_a1_auto,accept_openai,0.6434
NATIONALIST-HELD WUCHIU ISLANDS,WUCHIU ISLANDS,lexical_context_similarity,stage_a1_auto,accept_openai,0.6434
TUNISIAN PRESIDENT BOURGUIBA,BOURGUIBA,lexical_context_similarity,stage_a1_auto,accept_openai,0.6434
ARTAJO,MARTIN ARTAJO,lexical_context_similarity,stage_a1_auto,accept_openai,0.6433
BRITISH SHELL,SHELL,lexical_context_similarity,stage_a1_auto,accept_openai,0.6433
PRESIDENT TOURE,SEKOU TOURÉ,lexical_context_similarity,stage_a1_auto,accept_openai,0.6433
US EMBASSY IN ATHENS,AMERICAN EMBASSY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6431
CUBAN PRESIDENT DORTICOS,DORTICOS,lexical_context_similarity,stage_a1_auto,accept_openai,0.6428
GLUBB PASHA,GENERAL GLUBB,lexical_context_similarity,stage_a1_auto,accept_openai,0.6428
YOSHIDA LIBERAL PARTY,YOSHIDAS LIBERAL PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6428
CZECH AMBASSADOR ULLRICH,CZECH AMBASSADOR,lexical_context_similarity,stage_a1_auto,accept_openai,0.6426
IRANIAN TUDEH,TUDEH,lexical_context_similarity,stage_a1_auto,accept_openai,0.6426
LARCHER,RODOLFO LARCHER,lexical_context_similarity,stage_a1_auto,accept_openai,0.6426
ANGOLA PEOPLES UNION,ANGOLAN PEOPLES UNION (UPA),lexical_context_similarity,stage_a1_auto,accept_openai,0.6425
PHOUMIS FORCES,PHOUMI FORCES,lexical_context_similarity,stage_a1_auto,accept_openai,0.6425
SOUVANNAH PHOUMA,SOUVANNA PHOUMA,lexical_context_similarity,stage_a1_auto,accept_openai,0.6425
OKINAWAN PEOPLES PARTY,COMMUNIST OKINAWAN PEOPLES PARTY (OPP),lexical_context_similarity,stage_a1_auto,accept_openai,0.6424
AFONSO ARINOS,ARINOS,lexical_context_similarity,stage_a1_auto,accept_openai,0.6423
JORDAN COMMUNIST PARTY,JORDANS COMMUNIST PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6423
SOVIET PREMIER KHRUSHCHEV,KHRUSHCHEV,lexical_context_similarity,stage_a1_auto,accept_openai,0.6423
FELLAGHAS,TUNISIAN FELLAGHAS,lexical_context_similarity,stage_a1_auto,accept_openai,0.6422
DAFTARI,MATIN DAFTARI,lexical_context_similarity,stage_a1_auto,accept_openai,0.642
KLOSIEWICZ,WIKTOR KLOSIEWICZ,lexical_context_similarity,stage_a1_auto,accept_openai,0.642
ELLENDER,US SENATOR ELLENDER,lexical_context_similarity,stage_a1_auto,accept_openai,0.6419
PODGORNY,NIKOLAI PODGORNY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6419
VANG PAO,LT. COL. VANG PAO,lexical_context_similarity,stage_a1_auto,accept_openai,0.6419
JOSE FIGUERES,JOSÉ FIGUERES,lexical_context_similarity,stage_a1_auto,accept_openai,0.6418
NEGEV DESERT,NEGEV,lexical_context_similarity,stage_a1_auto,accept_openai,0.6417
VLADIMIR SEMENOV,SEMENOV,lexical_context_similarity,stage_a1_auto,accept_openai,0.6416
G. T. ZAITSEV,GRIGORY T. ZAITSEV,lexical_context_similarity,stage_a1_auto,accept_openai,0.6413
CAMILLE CHAMOUN,PRESIDENT CHAMOUN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6412
MAURICE DEJEAN,DEJEAN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6411
WHEELUS AIR FORCE BASE,WHEELUS AIR BASE,lexical_context_similarity,stage_a1_auto,accept_openai,0.6411
ANTONIO KEBREAU,KEBREAU,lexical_context_similarity,stage_a1_auto,accept_openai,0.641
KOVACS,ISTVAN KOVACS,lexical_context_similarity,stage_a1_auto,accept_openai,0.641
AMERICAN EMBASSY IN KHARTOUM,AMERICAN EMBASSY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6408
PIERRE PFLIMLIN,PFLIMLIN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6408
UN EMERGENCY FORCE (UNEF),UNITED NATIONS EMERGENCY FORCE (UNEF),lexical_context_similarity,stage_a1_auto,accept_openai,0.6408
AYATOLLAH KASHANI,KASHANI,lexical_context_similarity,stage_a1_auto,accept_openai,0.6407
RAAB,CHANCELLOR RAAB,lexical_context_similarity,stage_a1_auto,accept_openai,0.6407
SOVIET AMBASSADOR VINOGRADOV,VINOGRADOV,lexical_context_similarity,stage_a1_auto,accept_openai,0.6405
COAL-STEEL COMMUNITY HIGH AUTHORITY,EUROPEAN COAL-STEEL COMMUNITY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6404
GOVERNOR STASSEN,STASSEN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6403
PERONISTA HIGH COMMAND,PERONISTA,lexical_context_similarity,stage_a1_auto,accept_openai,0.6403
COLONEL KIM CHONG-PIL,LT. COL. KIM CHONG-PIL,lexical_context_similarity,stage_a1_auto,accept_openai,0.6402
JOHANNES HOFFMANN,HOFFMANN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6402
CHRISTIAN WORKERS CONFEDERATION (CFTC),FRENCH CHRISTIAN WORKERS CONFEDERATION,lexical_context_similarity,stage_a1_auto,accept_openai,0.6398
GEORGES BIDAULT,BIDAULT,lexical_context_similarity,stage_a1_auto,accept_openai,0.6398
PRESIDENT ZAPOTOCKY,CZECHOSLOVAK PRESIDENT ZAPOTOCKY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6398
TEME SEJKO,TEMI SEJKO,lexical_context_similarity,stage_a1_auto,accept_openai,0.6398
PERONISTA LABOR GROUP,PERONISTA,lexical_context_similarity,stage_a1_auto,accept_openai,0.6397
PISHAN,PISHAN ISLAND,lexical_context_similarity,stage_a1_auto,accept_openai,0.6396
CHO BONG-AM,CHO PONG-AM,lexical_context_similarity,stage_a1_auto,accept_openai,0.6395
VIET MINH GOVERNMENT,VIET MINH,lexical_context_similarity,stage_a1_auto,accept_openai,0.6395
TAKETORA OGATA,OGATA,lexical_context_similarity,stage_a1_auto,accept_openai,0.6393
TURKISH-IRAQI TREATY,TURKISH-IRAQI PACT,lexical_context_similarity,stage_a1_auto,accept_openai,0.6389
COMMUNIST PARTY OF SYRIA,SYRIAN COMMUNIST PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6388
NAHDATUL ULAMA,NAHDLATUL ULAMA,lexical_context_similarity,stage_a1_auto,accept_openai,0.6386
SENATE,IRANIAN SENATE,lexical_context_similarity,stage_a1_auto,accept_openai,0.6386
CEYLONESE FINANCE MINISTER,CEYLONS FINANCE MINISTER,lexical_context_similarity,stage_a1_auto,accept_openai,0.6385
MARSHAL BULGANIN,BULGANIN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6385
SOCIAL CHRISTIANS,SOCIAL CHRISTIAN PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6383
STATE SECRETARY HALLSTEIN,STATE SECRETARY FOR FOREIGN AFFAIRS HALLSTEIN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6383
CASTROS REGIME,CASTRO REGIME,lexical_context_similarity,stage_a1_auto,accept_openai,0.6382
GERSTENMAIER,BUNDESTAG PRESIDENT GERSTENMAIER,lexical_context_similarity,stage_a1_auto,accept_openai,0.6379
ESHKOL,LEVI ESHKOL,lexical_context_similarity,stage_a1_auto,accept_openai,0.6378
JORDANIAN NATIONAL GUARDSMEN,JORDANIAN NATIONAL GUARD,lexical_context_similarity,stage_a1_auto,accept_openai,0.6377
UNITED NATIONS GENERAL ASSEMBLY,UN GENERAL ASSEMBLY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6376
ITALIAN COMMUNISTS,ITALIAN COMMUNIST PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6375
DIEMS GOVERNMENT,DIEM GOVERNMENT,lexical_context_similarity,stage_a1_auto,accept_openai,0.6372
PRIME MINISTER NASH,NEW ZEALAND PRIME MINISTER NASH,lexical_context_similarity,stage_a1_auto,accept_openai,0.6372
AMERICAN EMBASSY IN LISBON,US EMBASSY IN LISBON,lexical_context_similarity,stage_a1_auto,accept_openai,0.6371
YUSUF YASSIN,YUSUF YASIN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6371
UNITED NATIONS SECURITY COUNCIL,UN SECURITY COUNCIL,lexical_context_similarity,stage_a1_auto,accept_openai,0.637
HABIBULLAH,LT. GEN. HABIBULLAH,lexical_context_similarity,stage_a1_auto,accept_openai,0.6368
ABDELKHALIK TORRES,ABDELKHALEK TORRES,lexical_context_similarity,stage_a1_auto,accept_openai,0.6367
UPPER TACHEN,TACHEN ISLANDS,lexical_context_similarity,stage_a1_auto,accept_openai,0.6367
POPULAR REPUBLICANS (MRP),POPULAR REPUBLICAN PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6366
US CONSUL GENERAL DEARBORN,US CONSUL GENERAL,lexical_context_similarity,stage_a1_auto,accept_openai,0.6366
N. I. BELYAYEV,NIKOLAI BELYAYEV,lexical_context_similarity,stage_a1_auto,accept_openai,0.6365
POINT IV,POINT IV PROGRAM,lexical_context_similarity,stage_a1_auto,accept_openai,0.6364
CHINESE COMMUNIST 4TH FIELD ARMY,CHINESE COMMUNIST FOURTH FIELD ARMY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6363
CLEOPATRA,EGYPTIAN SHIP CLEOPATRA,lexical_context_similarity,stage_a1_auto,accept_openai,0.6362
NAGIBS REGIME,NAGIB REGIME,lexical_context_similarity,stage_a1_auto,accept_openai,0.6361
SEKOU TOURE,SEKOU TOURÉ,lexical_context_similarity,stage_a1_auto,accept_openai,0.6359
LIEUTENANT COLONEL CASTILLO ARMAS,CASTILLO ARMAS,lexical_context_similarity,stage_a1_auto,accept_openai,0.6357
WHITE HOUSE,EXECUTIVE OFFICES OF THE WHITE HOUSE,lexical_context_similarity,stage_a1_auto,accept_openai,0.6357
GAZA,GAZA STRIP,lexical_context_similarity,stage_a1_auto,accept_openai,0.6356
HAZZA MAJALI,HAZZA MAJALLI,lexical_context_similarity,stage_a1_auto,accept_openai,0.6356
GENERAL RAFAEL L. TRUJILLO,TRUJILLO,lexical_context_similarity,stage_a1_auto,accept_openai,0.6355
GENERAL TY,LE VAN TY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6355
RESIDENT GENERAL GRANDVAL,GRANDVAL,lexical_context_similarity,stage_a1_auto,accept_openai,0.6355
AMERICAN CONSUL DEARBORN,AMERICAN CONSUL,lexical_context_similarity,stage_a1_auto,accept_openai,0.6352
COTTBUS,COTTBUS AIRFIELD,lexical_context_similarity,stage_a1_auto,accept_openai,0.6347
FISCHER,LOUIS FISCHER,lexical_context_similarity,stage_a1_auto,accept_openai,0.6347
JACOBO ARBENZ,PRESIDENT ARBENZ,lexical_context_similarity,stage_a1_auto,accept_openai,0.6346
IMPERIAL BODY GUARD,IMPERIAL BODYGUARD,lexical_context_similarity,stage_a1_auto,accept_openai,0.6345
MALAYAN COMMUNISTS,MALAYAN COMMUNIST PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6345
KHRISHNA MENON,KRISHNA MENON,lexical_context_similarity,stage_a1_auto,accept_openai,0.6343
ZAKARIA MUHIEDDIN,MUHIEDDIN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6343
NEO-LAO HAK SAT,NEO LAO HAK SAT,lexical_context_similarity,stage_a1_auto,accept_openai,0.6342
KHAMPAN PANYA,KHAMPHAN PANYA,lexical_context_similarity,stage_a1_auto,accept_openai,0.6341
NATIONAL LIBERATION FRONT (FLN),ALGERIAN NATIONAL LIBERATION FRONT,lexical_context_similarity,stage_a1_auto,accept_openai,0.6339
FEZZAN PROVINCE,FEZZAN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6338
US LEGATION IN DAMASCUS,AMERICAN LEGATION,lexical_context_similarity,stage_a1_auto,accept_openai,0.6338
OLIVARES,CARLOS OLIVARES,lexical_context_similarity,stage_a1_auto,accept_openai,0.6337
MAIER,REINHOLD MAIER,lexical_context_similarity,stage_a1_auto,accept_openai,0.6336
US HIGH COMMISSIONERS OFFICE,AMERICAN HIGH COMMISSIONERS OFFICE IN BONN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6336
PRESIDENT NASR,PRESIDENT NASIR,lexical_context_similarity,stage_a1_auto,accept_openai,0.6335
CHU TE,CHU TEH,lexical_context_similarity,stage_a1_auto,accept_openai,0.6333
THANAT,THANAT KHOMAN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6333
GEORGI ZARUBIN,ZARUBIN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6331
CZECH BORDER GUARD,CZECH BORDER GUARDS,lexical_context_similarity,stage_a1_auto,accept_openai,0.633
AGUSTIN MUNOZ GRANDES,AUGUSTIN MUNOZ GRANDES,lexical_context_similarity,stage_a1_auto,accept_openai,0.6329
GADJAH MADA,GADJA MADA,lexical_context_similarity,stage_a1_auto,accept_openai,0.6329
CARLOS IBANEZ,IBANEZ,lexical_context_similarity,stage_a1_auto,accept_openai,0.6328
SADDIQ AL-MAHDI,SIDDIQ AL-MAHDI,lexical_context_similarity,stage_a1_auto,accept_openai,0.6328
FORMER GUATEMALAN PRESIDENT ARBENZ,PRESIDENT ARBENZ,lexical_context_similarity,stage_a1_auto,accept_openai,0.6327
SOMALILAND PROTECTORATE,BRITISH SOMALILAND,lexical_context_similarity,stage_a1_auto,accept_openai,0.6327
FIGNOLÉ,DANIEL FIGNOLÉ,lexical_context_similarity,stage_a1_auto,accept_openai,0.6326
NURITDIN MIKHITDINOV,NURITDIN MUKHITDINOV,lexical_context_similarity,stage_a1_auto,accept_openai,0.6325
NAM LIK,NAM LIK RIVER,lexical_context_similarity,stage_a1_auto,accept_openai,0.6324
ALI ABU NUWAR,NUWAR,lexical_context_similarity,stage_a1_auto,accept_openai,0.6323
PREMIER KARAMANLIS,PREMIER KONSTANTIN KARAMANLIS,lexical_context_similarity,stage_a1_auto,accept_openai,0.6322
NATIONALIST MINISTRY OF NATIONAL DEFENSE,CHINESE NATIONALIST DEFENSE MINISTRY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6321
URRUTIA,MANUEL URRUTIA,lexical_context_similarity,stage_a1_auto,accept_openai,0.6319
ELPIDIO QUIRINO,PRESIDENT QUIRINO,lexical_context_similarity,stage_a1_auto,accept_openai,0.6318
BANAT YAACOV,BANAT YACOV,lexical_context_similarity,stage_a1_auto,accept_openai,0.6317
NORTH KOREAN,NORTH KOREANS,lexical_context_similarity,stage_a1_auto,accept_openai,0.6317
NEHRUS GOVERNMENT,NEHRU GOVERNMENT,lexical_context_similarity,stage_a1_auto,accept_openai,0.6316
WEHNER,HERBERT WEHNER,lexical_context_similarity,stage_a1_auto,accept_openai,0.6314
AMERICAN EMBASSY AT CAPETOWN,AMERICAN EMBASSY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6313
MOBILE BRIGADE,NATIONAL POLICE MOBILE BRIGADE,lexical_context_similarity,stage_a1_auto,accept_openai,0.6312
WUCHIU,WUCHIU ISLANDS,lexical_context_similarity,stage_a1_auto,accept_openai,0.6312
SUEZ AREA,SUEZ,lexical_context_similarity,stage_a1_auto,accept_openai,0.6311
GENERAL ARAMBURU,ARAMBURU,lexical_context_similarity,stage_a1_auto,accept_openai,0.631
AMERICAN AMBASSADOR RIDDLEBERGER,RIDDLEBERGER,lexical_context_similarity,stage_a1_auto,accept_openai,0.6309
SWISS REPRESENTATIVES,SWISS REPRESENTATIVE,lexical_context_similarity,stage_a1_auto,accept_openai,0.6309
WILEM SIROKY,SIROKY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6308
ITALIAN CHRISTIAN DEMOCRATS,CHRISTIAN DEMOCRATIC PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6307
LIBERAL DEMOCRATS,JAPAN LIBERAL-DEMOCRATS,lexical_context_similarity,stage_a1_auto,accept_openai,0.6306
GENERAL LOTT,HENRIQUE TEIXEIRA LOTT,lexical_context_similarity,stage_a1_auto,accept_openai,0.6305
USSR COUNCIL OF MINISTERS,SOVIET COUNCIL OF MINISTERS,lexical_context_similarity,stage_a1_auto,accept_openai,0.6305
BRITISH AMBASSADOR STEVENSON,AMBASSADOR STEVENSON,lexical_context_similarity,stage_a1_auto,accept_openai,0.6304
GUATEMALAN COMMUNIST PARTY,GUATEMALAN COMMUNISTS,lexical_context_similarity,stage_a1_auto,accept_openai,0.6304
AMERICAN EMBASSY IN BELGRADE,US EMBASSY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6303
COMMUNIST PARTY OF IRAQ,IRAQI COMMUNIST PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6303
EX-PRESIDENT OSORIO,OSORIO,lexical_context_similarity,stage_a1_auto,accept_openai,0.6303
ALGERIAN REBEL REGIME,ALGERIAN REBEL GOVERNMENT,lexical_context_similarity,stage_a1_auto,accept_openai,0.6302
AMERICAN EMBASSY IN MONTEVIDEO,AMERICAN EMBASSY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6302
HA TINH,HA TINH PROVINCE,lexical_context_similarity,stage_a1_auto,accept_openai,0.6302
NAGIB-MAHER REGIME,NAGIB REGIME,lexical_context_similarity,stage_a1_auto,accept_openai,0.6302
ROCHEREAU,SENATOR HENRI ROCHEREAU,lexical_context_similarity,stage_a1_auto,accept_openai,0.63
US CONSUL GENERAL IN SINGAPORE,US CONSUL GENERAL,lexical_context_similarity,stage_a1_auto,accept_openai,0.63
SHARA,SADIQ SHARA,lexical_context_similarity,stage_a1_auto,accept_openai,0.6299
JAPANESE DEMOCRATIC SOCIALIST PARTY,DEMOCRATIC SOCIALIST PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6298
ARKADY SOBOLEV,SOBOLEV,lexical_context_similarity,stage_a1_auto,accept_openai,0.6294
THE COMMUNISTS,FRENCH COMMUNIST PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6293
ALEKSEY KOSYGIN,KOSYGIN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6291
CENTRAL COMMITTEE OF THE INDIAN COMMUNIST PARTY,INDIAN COMMUNIST PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6291
GERONIMO REMORINO,REMORINO,lexical_context_similarity,stage_a1_auto,accept_openai,0.629
SOVIET AMBASSADOR PEGOV,PEGOV,lexical_context_similarity,stage_a1_auto,accept_openai,0.629
EAST GERMAN POLICE AND MILITARY FORCES,EAST GERMAN POLICE,lexical_context_similarity,stage_a1_auto,accept_openai,0.6289
DIET,JAPANESE DIET,lexical_context_similarity,stage_a1_auto,accept_openai,0.6288
VON BRENTANO,HEINRICH VON BRENTANO,lexical_context_similarity,stage_a1_auto,accept_openai,0.6288
BADEN-WUERTTEMBURG,BADEN-WUERTTEMBERG,lexical_context_similarity,stage_a1_auto,accept_openai,0.6287
BENELUX GOVERNMENTS,BENELUX COUNTRIES,lexical_context_similarity,stage_a1_auto,accept_openai,0.6287
CAFÉ,CAFÉ FILHO,lexical_context_similarity,stage_a1_auto,accept_openai,0.6286
NASH,WALTER NASH,lexical_context_similarity,stage_a1_auto,accept_openai,0.6285
BLANKENHORN,HERBERT BLANKENHORN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6284
"PETROPAVLOVSK, KAMCHATKA",PETROPAVLOVSK,lexical_context_similarity,stage_a1_auto,accept_openai,0.6284
GENERAL KHANH,GENERAL NGUYEN KHANH,lexical_context_similarity,stage_a1_auto,accept_openai,0.6283
POUJADE,PIERRE POUJADE,lexical_context_similarity,stage_a1_auto,accept_openai,0.6283
SUKENDRO,LT. COL. SUKENDRO,lexical_context_similarity,stage_a1_auto,accept_openai,0.6283
AMERICAN EMBASSY IN SANTIAGO,US EMBASSY IN SANTIAGO,lexical_context_similarity,stage_a1_auto,accept_openai,0.6282
GENERAL TEIXEIRA LOTT,HENRIQUE TEIXEIRA LOTT,lexical_context_similarity,stage_a1_auto,accept_openai,0.6282
COSTA RICAN PRESIDENT FIGUERES,FIGUERES,lexical_context_similarity,stage_a1_auto,accept_openai,0.6281
SUDANESE MILITARY REGIME,SUDANESE GOVERNMENT,lexical_context_similarity,stage_a1_auto,accept_openai,0.6281
AMERICAN AIR ATTACHÉ,AMERICAN AIR ATTACHE,lexical_context_similarity,stage_a1_auto,accept_openai,0.6279
AMERICAN EMBASSY IN LEOPOLDVILLE,US EMBASSY IN LEOPOLDVILLE,lexical_context_similarity,stage_a1_auto,accept_openai,0.6278
MIKHAIL PERVUKHIN,M. G. PERVUKHIN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6275
COMMUNIST PARTY OF ITALY,ITALIAN COMMUNIST PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6272
AMERICAN EMBASSY IN CAPE TOWN,AMERICAN EMBASSY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6271
CHEKIANG PROVINCE,CHEKIANG,lexical_context_similarity,stage_a1_auto,accept_openai,0.6269
EAST GERMAN REGIME,EAST GERMAN GOVERNMENT,lexical_context_similarity,stage_a1_auto,accept_openai,0.6268
HANKEY,CHARGE HANKEY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6268
LT. COL. NASUTION,GENERAL NASUTION,lexical_context_similarity,stage_a1_auto,accept_openai,0.6268
NATO COUNCIL,NATO COUNCIL OF MINISTERS,lexical_context_similarity,stage_a1_auto,accept_openai,0.6268
ALEKSEI KOSYGIN,KOSYGIN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6264
FALAIZE,FRENCH AMBASSADOR,lexical_context_similarity,stage_a1_auto,accept_openai,0.6264
SUMUAL,LT. COL. SUMUAL,lexical_context_similarity,stage_a1_auto,accept_openai,0.6263
YUGOSLAV FOREIGN OFFICE,YUGOSLAV FOREIGN MINISTRY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6263
CANADIAN,CANADIAN GOVERNMENT,lexical_context_similarity,stage_a1_auto,accept_openai,0.6262
SHAWQAT SHUQAYR,SHUQAYR,lexical_context_similarity,stage_a1_auto,accept_openai,0.6262
COLONEL KHAM OUANE,COLONEL KHAMOUANE,lexical_context_similarity,stage_a1_auto,accept_openai,0.626
KARAME,RASHID KARAME,lexical_context_similarity,stage_a1_auto,accept_openai,0.6259
PREMIER DEBRE,DEBRÉ,lexical_context_similarity,stage_a1_auto,accept_openai,0.6259
PAPALIGOURAS,PANAGIOTIS PAPALIGOURAS,lexical_context_similarity,stage_a1_auto,accept_openai,0.6257
CHANG,CHANG MYON,lexical_context_similarity,stage_a1_auto,accept_openai,0.6256
NEO LAO HAK ZAT (NLHZ),NEO LAO HAK SAT,lexical_context_similarity,stage_a1_auto,accept_openai,0.6256
PITTERMANN,BRUNO PITTERMANN,lexical_context_similarity,stage_a1_auto,accept_openai,0.6256
KASAI,KASAI PROVINCE,lexical_context_similarity,stage_a1_auto,accept_openai,0.6255
JOHNSON,SENATOR JOHNSON,lexical_context_similarity,stage_a1_auto,accept_openai,0.6253
POSO,POSO AREA,lexical_context_similarity,stage_a1_auto,accept_openai,0.6247
TRIESTE ZONE B,ZONE B,lexical_context_similarity,stage_a1_auto,accept_openai,0.6247
FRENCH EDC,EDC,lexical_context_similarity,stage_a1_auto,accept_openai,0.6246
WEU COUNCIL,WESTERN EUROPEAN UNION,lexical_context_similarity,stage_a1_auto,accept_openai,0.6245
CHIANG CHING-KAI,CHIANG CHING-KUO,lexical_context_similarity,stage_a1_auto,accept_openai,0.6244
KAREN ELEMENTS,KARENS,lexical_context_similarity,stage_a1_auto,accept_openai,0.6242
SIXTH BOMBER CORPS,6TH BOMBER CORPS,lexical_context_similarity,stage_a1_auto,accept_openai,0.6242
KHATMIA MOSLEM SECT,KHATMIA,lexical_context_similarity,stage_a1_auto,accept_openai,0.6241
SYRIAN BAATHISTS,BAATH PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6238
CHRISTIAN DEMOCRATIC CABINET,CHRISTIAN DEMOCRATIC GOVERNMENT,lexical_context_similarity,stage_a1_auto,accept_openai,0.6237
ECUADOREAN COMMUNIST PARTY,ECUADORAN COMMUNIST PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6236
HUNGARIAN MINORITY,HUNGARIAN MINORITY IN TRANSYLVANIA,lexical_context_similarity,stage_a1_auto,accept_openai,0.6236
KWANGSI,KWANGSI PROVINCE,lexical_context_similarity,stage_a1_auto,accept_openai,0.6236
AMERICAN GOVERNMENT,US GOVERNMENT,lexical_context_similarity,stage_a1_auto,accept_openai,0.6235
BODYGUARD,IMPERIAL BODYGUARD,lexical_context_similarity,stage_a1_auto,accept_openai,0.6235
EAST GERMAN COMMUNISTS,EAST GERMAN COMMUNIST PARTY,lexical_context_similarity,stage_a1_auto,accept_openai,0.6234
MOHAMMED ALI,MOHAMMAD ALI,lexical_context_similarity,stage_a1_auto,accept_openai,0.6234
